Day,Month,Hour,Temperature_mean,Temperature_min,Temperature_max,Temperature_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,WindDirection_mean,WindDirection_min,WindDirection_max,WindDirection_std,Speed_mean,Speed_min,Speed_max,Speed_std,Radiation_mean,SunDurationMinutes_mean,TimeSunRise_first,TimeSunSet_first
31,12,8,44.5,43,46,0.9999999999999992,30.324166666666667,30.31,30.34,0.009003366373787297,84.66666666666667,83,87,1.2309149097933256,276.3858333333333,258.85,292.08,8.868216442937534,7.404166666666666,4.5,10.12,1.550638920124882,172.98166666666668,657.0,6.95,17.9
17,10,15,61.083333333333336,59,63,1.4433756729740623,30.411666666666665,30.41,30.42,0.0038924947208070814,70.75,64,77,5.3788305589429175,46.94499999999999,10.27,92.07,26.502591125466132,11.809166666666668,7.87,19.12,3.912633287496318,523.3341666666666,700.0,6.3,17.966666666666665
22,11,11,48.333333333333336,48,49,0.49236596391732973,30.4225,30.42,30.43,0.0045226701686647735,101.16666666666667,101,102,0.3892494720807648,56.77333333333333,1.75,133.27,39.25771408464221,5.2475,2.25,11.25,2.4620542974590065,343.3908333333333,667.0,6.583333333333333,17.7
11,11,11,63.666666666666664,63,64,0.49236596391732973,30.508333333333336,30.5,30.52,0.007177405625653333,28.333333333333332,23,35,3.08466392256134,56.445,0.11,338.15,92.31084871730455,5.246666666666667,2.25,9.0,2.1090727533178835,877.8658333333333,675.0,6.483333333333333,17.733333333333334
24,11,12,50.0,50,50,0.0,30.464166666666667,30.45,30.47,0.006685579234216678,98.25,96,99,1.0552897060221704,77.70416666666667,30.95,149.14,33.37750942784767,6.934166666666666,2.25,13.5,2.7904983534498027,531.8158333333333,665.0,6.616666666666667,17.7
5,12,8,45.0,45,45,0.0,30.359166666666667,30.35,30.37,0.006685579234213376,93.0,93,93,0.0,225.3275,29.69,312.8,65.60998567637816,5.435,1.12,10.12,2.291995954303902,88.33166666666666,659.0,6.733333333333333,17.716666666666665
23,10,14,58.333333333333336,57,60,0.9847319278346627,30.38,30.38,30.38,0.0,73.25,63,78,5.94099777356081,131.91,15.23,359.92,131.53164672773275,5.810833333333334,2.25,11.25,2.6206468956185516,769.645,694.0,6.333333333333333,17.9
24,9,7,53.416666666666664,49,59,3.4498572653828945,30.46666666666667,30.46,30.48,0.0065133894727891955,93.58333333333333,88,97,3.3698754585385764,145.59666666666666,86.36,176.39,39.72912724331044,2.5275000000000003,0.0,4.5,1.3670813302932505,250.27333333333334,725.0,6.2,18.283333333333335
8,11,17,52.833333333333336,52,53,0.3892494720807609,30.41,30.41,30.41,0.0,98.83333333333333,98,99,0.3892494720807648,18.91333333333333,16.93,24.29,1.7628609666898825,0.8424999999999999,0.0,3.37,1.186017974721984,20.115833333333335,678.0,6.45,17.75
17,10,7,53.833333333333336,50,59,3.0993645487519856,30.465833333333332,30.46,30.47,0.005149286505443094,21.416666666666668,17,25,2.8109633849474376,162.10833333333332,120.91,206.68,21.97777672324864,7.31,3.37,11.25,2.606429114185292,196.79666666666665,700.0,6.3,17.966666666666665
10,10,18,55.25,54,57,1.0552897060221702,30.401666666666667,30.4,30.41,0.0038924947208074825,59.333333333333336,54,74,5.34846338737217,141.66583333333332,102.76,172.43,21.87322375472445,3.1841666666666666,1.12,4.5,1.1597684591278894,2.1675,707.0,6.266666666666667,18.05
26,9,18,50.333333333333336,49,52,0.8876253645985958,30.393333333333334,30.39,30.4,0.004923659639173741,76.41666666666667,68,86,6.598323937779865,101.46416666666666,49.53,327.69,74.54559879189667,5.4366666666666665,2.25,11.25,2.189451294205233,4.610833333333333,723.0,6.2,18.25
27,12,9,56.666666666666664,55,58,1.0730867399773207,30.468333333333334,30.46,30.47,0.0038924947208069318,19.75,19,21,0.6215815605080607,138.45083333333335,59.05,184.81,37.55416390382232,11.2475,6.75,16.87,3.4257557228628075,565.5016666666667,656.0,6.933333333333334,17.866666666666667
18,11,15,58.666666666666664,57,60,1.07308673997732,30.39,30.39,30.39,0.0,44.166666666666664,32,50,5.49103953286763,75.52916666666667,36.57,164.23,34.65063280501351,5.715,3.37,10.12,2.22230224603389,460.4908333333333,670.0,6.55,17.716666666666665
26,12,16,56.75,56,58,0.7537783614444089,30.42833333333333,30.42,30.43,0.00389249472080678,26.416666666666668,25,29,1.3113721705515065,117.32833333333333,36.77,178.6,36.3514145862887,8.341666666666667,2.25,20.25,4.612593104915623,266.25333333333333,656.0,6.916666666666667,17.85
5,10,14,55.583333333333336,55,57,0.6685579234215194,30.429999999999996,30.43,30.43,0.0,100.25,99,101,0.6215815605080611,29.165833333333335,3.76,65.95,16.37392353621138,4.216666666666667,1.12,6.75,2.1528768631481894,177.85583333333332,714.0,6.233333333333333,18.133333333333333
20,12,10,56.916666666666664,56,57,0.28867513459481253,30.555833333333336,30.55,30.56,0.005149286505443313,66.41666666666667,65,67,0.6685579234215147,124.315,10.04,357.15,112.2270108064251,6.279166666666666,1.12,12.37,3.2341120977180213,718.275,656.0,6.866666666666667,17.8
21,11,17,50.833333333333336,50,51,0.3892494720807609,30.405833333333334,30.4,30.41,0.005149286505445517,101.0,101,101,0.0,70.66666666666667,2.01,157.66,50.27511734687871,4.8725,1.12,10.12,2.3663133005508032,20.1825,667.0,6.583333333333333,17.7
22,10,8,48.0,48,48,0.0,30.420833333333334,30.42,30.43,0.002886751345948479,102.0,102,102,0.0,86.36500000000001,45.41,137.06,24.378468331333252,5.9975,4.5,10.12,1.6834441157665705,286.1025,694.0,6.333333333333333,17.9
15,10,14,68.41666666666667,68,69,0.5149286505444363,30.479166666666668,30.47,30.48,0.0028867513459489144,31.5,21,38,6.431456783935997,130.54916666666665,5.2,359.93,162.92771227300514,5.341666666666666,1.12,6.75,1.7392832031058258,803.4266666666667,702.0,6.283333333333333,17.983333333333334
2,9,17,59.25,59,60,0.4522670168666458,30.44,30.44,30.44,0.0,83.5,81,85,1.3142574813455432,84.82583333333334,16.84,335.04,87.45222648637508,4.403333333333333,3.37,6.75,1.1218356169756563,246.95083333333332,750.0,6.116666666666666,18.616666666666667
25,12,15,52.666666666666664,51,53,0.6513389472789286,30.400000000000002,30.39,30.41,0.004264014327113636,85.66666666666667,79,93,4.249777177759575,79.1025,7.76,235.24,59.77876182984297,8.2475,2.25,18.0,4.992893358655789,465.6425,656.0,6.916666666666667,17.85
22,9,12,70.16666666666667,70,71,0.38924947208075944,30.421666666666667,30.42,30.43,0.0038924947208071044,37.833333333333336,32,42,3.3257489473208985,133.87333333333333,84.45,179.37,28.53595892054711,12.092500000000001,3.37,16.87,3.3970311235762116,1046.3066666666666,728.0,6.183333333333334,18.316666666666666
7,10,18,51.75,51,52,0.45226701686664644,30.40833333333333,30.4,30.41,0.003892494720808619,92.91666666666667,88,98,3.8009169547583785,209.84083333333334,178.52,348.46,45.8689228242893,6.183333333333334,1.12,10.12,2.4221640712137544,1.6466666666666665,711.0,6.25,18.1
10,9,18,52.416666666666664,51,54,1.0836246694508345,30.39,30.38,30.4,0.004264014327113636,94.91666666666667,86,98,3.6793856535947427,67.45,20.97,128.98,36.73497614981222,3.3716666666666666,1.12,6.75,2.03620785388978,10.368333333333334,741.0,6.15,18.5
26,9,16,57.0,56,58,0.6324555320336753,30.38909090909091,30.38,30.39,0.0030151134457787106,74.54545454545455,69,82,3.503245248726853,94.00545454545454,0.11,353.86,128.66358127796977,6.748181818181819,3.37,11.25,2.2515009135322073,403.42272727272723,723.0,6.2,18.25
7,11,13,63.25,62,64,0.753778361444408,30.4225,30.42,30.43,0.0045226701686647735,41.916666666666664,36,51,4.9810245994781095,115.58,0.11,359.14,162.82459999532125,8.341666666666667,1.12,11.25,2.7337314935428236,750.5500000000001,679.0,6.45,17.766666666666666
12,11,16,56.916666666666664,56,58,0.9003366373785192,30.436666666666667,30.43,30.44,0.004923659639174923,86.08333333333333,83,88,2.3532698077098577,31.3275,1.37,55.77,17.514134616464396,4.215833333333333,1.12,7.87,2.307976123767052,142.23416666666665,674.0,6.5,17.733333333333334
24,9,12,60.083333333333336,59,62,0.9003366373785215,30.46666666666667,30.46,30.47,0.004923659639173741,88.41666666666667,84,91,2.274696116900544,145.4975,0.11,359.93,171.1856036388043,6.934166666666666,5.62,10.12,1.5047105329194674,351.125,725.0,6.2,18.283333333333335
12,9,10,64.66666666666667,63,66,0.8876253645985978,30.520833333333332,30.52,30.53,0.0028867513459488615,56.666666666666664,54,59,1.4974726182552534,67.16333333333334,1.44,357.97,116.87727101018349,6.186666666666667,2.25,9.0,2.422164071213754,895.71,739.0,6.15,18.466666666666665
9,12,7,49.25,49,50,0.4522670168666444,30.39333333333333,30.38,30.4,0.006513389472788843,88.08333333333333,87,90,1.0836246694508331,232.54583333333335,206.77,264.59,19.59836006976711,5.528333333333333,3.37,7.87,1.3956479976460159,33.36416666666667,658.0,6.766666666666667,17.733333333333334
14,12,8,43.25,39,45,2.2207697273283826,30.311666666666667,30.3,30.32,0.005773502691896326,52.916666666666664,49,57,2.712205856136403,259.94416666666666,233.89,288.68,19.112812674573384,4.684166666666667,3.37,7.87,1.34234163334304,368.23583333333335,657.0,6.816666666666666,17.766666666666666
25,9,8,61.75,61,62,0.4522670168666455,30.484166666666667,30.48,30.49,0.005149286505443385,28.25,26,33,2.005673770264563,89.6725,0.12,144.56,38.83419419321538,3.8433333333333337,2.25,9.0,2.16983172088752,546.3783333333333,724.0,6.2,18.266666666666666
5,11,13,63.583333333333336,63,64,0.5149286505444375,30.455,30.45,30.46,0.005222329678671074,31.416666666666668,26,37,3.2879486097878807,66.31333333333335,8.49,336.41,90.45820947048456,8.996666666666666,4.5,12.37,2.956734480449468,865.6158333333333,680.0,6.433333333333334,17.766666666666666
5,10,8,55.0,55,55,0.0,30.465,30.46,30.47,0.005222329678669034,100.0,99,101,0.42640143271122144,88.745,45.46,192.8,44.12520172500889,6.3725,3.37,11.25,1.9397475234023254,346.21416666666664,714.0,6.233333333333333,18.133333333333333
1,10,12,57.166666666666664,56,58,0.8348471099367214,30.4475,30.44,30.46,0.006215815605080458,96.08333333333333,93,99,1.8809249819912524,51.9975,6.63,127.04,35.55758022368278,8.623333333333333,3.37,14.62,3.3697189883736685,959.3258333333333,718.0,6.216666666666667,18.183333333333334
5,9,15,59.0,58,60,0.7385489458759973,30.401666666666667,30.4,30.41,0.003892494720808619,91.91666666666667,91,94,0.9003366373785209,292.48833333333334,3.23,358.7,127.07109340360567,4.965833333333333,2.25,9.0,2.0624189607586936,574.7733333333333,747.0,6.133333333333334,18.583333333333332
4,10,7,50.833333333333336,50,52,0.8348471099367221,30.439166666666665,30.43,30.45,0.005149286505446609,95.33333333333333,94,97,1.1547005383792575,181.87249999999997,146.12,314.99,55.926282506528175,2.4358333333333335,0.0,4.5,1.342849469214512,106.57,714.0,6.233333333333333,18.133333333333333
10,9,13,62.083333333333336,61,63,0.7929614610987588,30.36916666666667,30.36,30.37,0.0028867513459490384,75.41666666666667,68,79,3.7527767497325613,164.44916666666668,5.19,359.28,171.165669744965,6.56,2.25,11.25,2.4851047170180687,775.4699999999999,741.0,6.15,18.5
13,12,11,50.916666666666664,50,52,0.5149286505444377,30.313333333333333,30.3,30.33,0.008876253645985432,86.83333333333333,84,89,1.6966991126265962,295.69416666666666,282.24,320.95,12.41740161542614,15.280000000000001,10.12,20.25,2.467836741321878,825.7541666666666,657.0,6.8,17.75
3,10,14,53.5,53,54,0.5222329678670924,30.421666666666667,30.41,30.43,0.005773502691897686,101.58333333333333,101,102,0.5149286505444335,78.83166666666666,10.12,353.35,93.9307237792671,4.683333333333334,1.12,12.37,3.4861500863047223,172.26833333333335,715.0,6.233333333333333,18.15
2,11,15,61.083333333333336,60,62,0.5149286505444373,30.41916666666667,30.41,30.42,0.002886751345949784,21.166666666666668,18,24,1.6966991126265962,62.09916666666667,0.11,161.86,51.134004423019064,5.81,3.37,9.0,1.7193603461752862,549.8508333333333,684.0,6.4,17.8
12,12,15,50.916666666666664,50,51,0.28867513459481403,30.31,30.31,30.31,0.0,102.0,102,102,0.0,301.44416666666666,287.17,328.93,12.171003886535425,9.654166666666667,6.75,12.37,1.6931490743223963,142.7591666666667,657.0,6.8,17.75
14,12,14,54.72727272727273,54,55,0.46709936649691447,30.25909090909091,30.25,30.26,0.0030151134457783277,73.72727272727273,65,79,4.100997661323624,302.1381818181818,276.54,314.11,11.442267972899273,10.94,7.87,14.62,1.9536171579918107,689.9272727272727,657.0,6.816666666666666,17.766666666666666
12,10,11,59.833333333333336,59,62,0.9374368665610923,30.4675,30.46,30.48,0.006215815605081382,83.58333333333333,77,92,5.247654598759218,60.401666666666664,16.46,125.05,33.25622616575547,8.998333333333333,4.5,13.5,2.5387464098120027,768.3841666666667,706.0,6.266666666666667,18.033333333333335
20,12,9,56.083333333333336,56,57,0.28867513459481275,30.5575,30.55,30.56,0.004522670168664897,64.41666666666667,62,67,1.7298624923456334,116.63416666666666,35.36,192.24,49.833601380144614,4.778333333333333,2.25,6.75,1.2799562019021895,514.5908333333333,656.0,6.866666666666667,17.8
9,12,11,55.083333333333336,54,56,0.792961461098759,30.401666666666667,30.39,30.41,0.008348471099365474,74.16666666666667,63,83,6.506407098647712,324.55583333333334,294.71,335.32,11.557960230809337,3.091666666666667,0.0,6.75,2.3065355103717917,170.02833333333334,658.0,6.766666666666667,17.733333333333334
19,10,17,52.833333333333336,52,53,0.3892494720807609,30.4325,30.43,30.44,0.004522670168666705,102.0,102,102,0.0,132.58666666666667,78.67,308.06,61.57578616976191,4.403333333333333,1.12,6.75,1.8861617270547246,34.626666666666665,697.0,6.316666666666666,17.933333333333334
24,10,15,56.75,56,57,0.45226701686664555,30.420833333333334,30.42,30.43,0.0028867513459487587,79.41666666666667,75,83,2.2746961169005435,86.39166666666667,0.11,355.54,93.04424165987172,7.4975,2.25,13.5,3.3349911407814727,459.59999999999997,692.0,6.35,17.883333333333333
3,11,11,64.83333333333333,64,65,0.38924947208076044,30.445000000000004,30.44,30.45,0.005222329678669034,32.666666666666664,27,41,4.499158170416356,74.685,0.19,133.91,38.45679665664977,5.435,1.12,9.0,2.390714993849786,925.43,682.0,6.416666666666667,17.783333333333335
13,9,17,56.666666666666664,56,57,0.4923659639173299,30.400833333333335,30.4,30.41,0.002886751345949784,95.0,93,96,0.8528028654224418,266.27416666666664,79.69,346.98,100.82991668766977,4.403333333333333,2.25,7.87,1.6239308837359785,49.2225,737.0,6.166666666666667,18.45
14,12,13,54.833333333333336,54,55,0.38924947208076044,30.266666666666666,30.26,30.28,0.006513389472788786,66.66666666666667,56,71,4.478906793025065,305.70666666666665,281.1,329.92,13.681519940371677,12.090833333333334,7.87,15.75,2.256894319567704,808.0341666666667,657.0,6.816666666666666,17.766666666666666
19,9,14,65.75,64,66,0.62158156050806,30.410833333333333,30.41,30.42,0.0028867513459487197,43.583333333333336,30,58,8.732992128426059,102.00666666666666,0.58,359.92,151.23272868080647,7.1241666666666665,3.37,11.25,2.0546243113051257,900.7541666666666,731.0,6.183333333333334,18.366666666666667
12,12,7,47.333333333333336,47,49,0.6513389472789286,30.36583333333333,30.36,30.37,0.005149286505445517,96.08333333333333,95,97,0.7929614610987556,153.34333333333333,145.74,168.52,5.422757321667362,2.2483333333333335,0.0,5.62,2.0352030648442714,40.175000000000004,657.0,6.8,17.75
27,12,13,58.333333333333336,58,59,0.49236596391733056,30.405,30.4,30.41,0.005222329678671103,23.083333333333332,20,26,2.0207259421636925,92.0775,14.05,329.83,86.10569943389345,7.873333333333334,4.5,13.5,3.2538098880971504,825.4191666666667,656.0,6.933333333333334,17.866666666666667
15,10,13,69.0909090909091,68,70,0.7006490497453703,30.482727272727274,30.48,30.49,0.0046709936649684215,38.54545454545455,32,43,3.4165373220158566,28.63090909090909,0.11,55.25,15.847616511353028,8.58909090909091,4.5,18.0,4.065098902967687,937.7354545454546,702.0,6.283333333333333,17.983333333333334
6,10,15,54.5,54,55,0.5222329678670912,30.423333333333336,30.42,30.43,0.004923659639172792,99.16666666666667,98,100,0.8348471099367234,54.27333333333333,0.1,359.9,99.6381833830725,3.09,1.12,5.62,1.0849130673175449,62.75416666666666,712.0,6.25,18.116666666666667
1,9,7,50.22222222222222,49,51,0.6666666666666669,30.43,30.42,30.44,0.008660254037842947,85.33333333333333,76,96,8.616843969807041,108.94333333333333,21.02,158.97,46.090710832010394,6.873333333333333,2.25,13.5,4.112082805586483,120.56777777777776,751.0,6.116666666666666,18.633333333333333
4,11,12,64.08333333333333,64,65,0.28867513459481364,30.44666666666667,30.44,30.45,0.004923659639172561,39.083333333333336,32,45,4.166060561977059,105.41916666666667,4.13,359.93,120.87834624179601,8.341666666666667,5.62,11.25,2.2746861255340196,934.6941666666667,682.0,6.416666666666667,17.783333333333335
9,11,11,62.416666666666664,62,63,0.5149286505444335,30.459999999999997,30.46,30.46,0.0,37.416666666666664,37,39,0.6685579234215213,310.2233333333333,215.53,340.82,35.4487841395117,6.278333333333333,3.37,11.25,2.4679061177566304,873.6608333333334,677.0,6.466666666666667,17.75
12,11,8,56.333333333333336,55,58,1.2309149097933278,30.488333333333333,30.48,30.49,0.0038924947208071044,63.083333333333336,56,67,3.987670391533774,62.92083333333333,15.64,117.48,29.32170944363527,4.216666666666667,2.25,6.75,1.367268899091997,449.0175,674.0,6.5,17.733333333333334
21,12,16,54.416666666666664,53,56,1.3113721705515087,30.390833333333333,30.39,30.4,0.0028867513459476476,85.41666666666667,76,90,4.795041630937543,53.23333333333333,11.76,145.34,35.426688022484186,6.185833333333334,3.37,9.0,1.5550706405079149,279.02416666666664,656.0,6.883333333333333,17.816666666666666
19,10,11,56.166666666666664,56,57,0.3892494720807613,30.449166666666667,30.44,30.46,0.0066855792342146335,99.91666666666667,99,100,0.28867513459481364,86.11916666666667,0.12,303.21,87.1544234999352,5.340833333333333,2.25,9.0,2.1520453625386806,511.2525,697.0,6.316666666666666,17.933333333333334
8,10,7,48.666666666666664,47,51,1.3706888336846883,30.4025,30.4,30.41,0.004522670168666705,86.41666666666667,84,88,1.3789543689024442,164.83916666666667,154.41,182.96,8.980866994321689,5.058333333333334,3.37,5.62,0.8968716674523664,126.60833333333333,710.0,6.25,18.083333333333332
24,9,10,61.416666666666664,61,62,0.5149286505444375,30.488333333333333,30.48,30.49,0.003892494720805906,89.08333333333333,85,91,1.97522534195852,20.7525,0.13,45.26,15.558663254686353,6.279166666666666,4.5,7.87,1.1202390843300398,850.2016666666667,725.0,6.2,18.283333333333335
6,9,15,56.416666666666664,56,58,0.6685579234215215,30.39,30.39,30.39,0.0,87.16666666666667,85,90,1.696699112626594,61.66416666666666,1.88,330.83,87.7440273500485,5.623333333333334,2.25,10.12,2.5383435304914657,427.69666666666666,746.0,6.133333333333334,18.566666666666666
31,12,7,42.416666666666664,41,43,0.6685579234215187,30.304166666666664,30.3,30.31,0.005149286505443434,81.25,78,86,2.5980762113533133,257.8575,219.97,279.69,16.96590491383982,5.996666666666667,3.37,7.87,1.2993028433694276,25.58666666666667,657.0,6.95,17.9
20,9,10,61.75,61,62,0.452267016866645,30.4275,30.42,30.43,0.00452267016866556,61.333333333333336,55,66,4.0526833609649815,45.595,0.11,359.9,99.9212064578886,5.9025,3.37,7.87,1.7373706622887983,915.1683333333334,730.0,6.183333333333334,18.35
20,10,9,53.75,53,54,0.4522670168666451,30.48,30.48,30.48,0.0,57.833333333333336,55,60,1.7494587907710382,45.196666666666665,0.15,104.92,32.65029871319106,4.029166666666667,1.12,9.0,2.3235805376942533,718.0341666666667,697.0,6.316666666666666,17.933333333333334
7,9,10,56.44444444444444,56,57,0.5270462766947285,30.444444444444443,30.44,30.45,0.005270462766946328,88.11111111111111,85,92,2.571208103423583,145.46444444444444,13.37,357.7,151.0107062521654,6.246666666666666,1.12,11.25,3.0878552427210706,820.0722222222222,745.0,6.133333333333334,18.55
4,10,11,55.25,55,56,0.4522670168666463,30.459999999999997,30.45,30.47,0.006030226891553405,100.41666666666667,99,101,0.6685579234215238,60.335,0.69,359.93,108.0708322856315,5.715833333333333,2.25,7.87,1.8230666388525048,200.05666666666664,714.0,6.233333333333333,18.133333333333333
18,10,8,55.416666666666664,55,56,0.5149286505444357,30.45,30.45,30.45,0.0,98.66666666666667,97,100,0.9847319278346629,90.7425,7.35,146.9,41.01090788935416,6.3725,1.12,13.5,3.335604415721657,394.0183333333334,699.0,6.3,17.95
21,10,17,48.0,47,50,1.0444659357341866,30.41916666666667,30.41,30.42,0.0028867513459487197,94.66666666666667,91,96,1.4974726182552476,108.89916666666666,46.11,160.3,35.459443788473024,6.840833333333333,3.37,11.25,2.6031325825674423,41.2425,696.0,6.316666666666666,17.916666666666668
3,10,17,52.25,52,53,0.4522670168666455,30.41916666666667,30.41,30.42,0.0028867513459487197,102.0,102,102,0.0,101.815,40.49,186.84,49.61953656666807,6.091666666666666,2.25,12.37,3.124771506798052,41.9225,715.0,6.233333333333333,18.15
23,10,16,55.583333333333336,54,57,1.1645001528813153,30.39,30.39,30.39,0.0,66.75,38,85,18.601686140582185,109.96249999999999,1.65,336.51,86.18201596040788,4.684166666666667,2.25,10.12,2.3408563247951237,281.69416666666666,694.0,6.333333333333333,17.9
31,10,11,53.416666666666664,53,54,0.5149286505444376,30.482499999999998,30.47,30.49,0.007537783614442143,92.41666666666667,89,97,2.678477631835373,60.6875,2.2,112.47,33.296960856401405,6.28,2.25,11.25,2.975160805432509,701.6991666666667,686.0,6.383333333333334,17.816666666666666
26,11,10,52.0,50,54,1.3483997249264839,30.46666666666667,30.46,30.47,0.004923659639173791,81.5,70,90,6.2011729095829455,97.99333333333334,10.23,351.86,95.1989292656873,9.090833333333334,4.5,20.25,4.638076518113817,708.8941666666666,664.0,6.633333333333333,17.7
5,11,9,59.916666666666664,59,61,0.66855792342152,30.50916666666667,30.5,30.51,0.0028867513459487197,31.666666666666668,21,38,4.355421560503295,37.11833333333333,0.11,124.9,36.49897578471666,6.465833333333333,3.37,9.0,1.8659458159010909,684.2475,680.0,6.433333333333334,17.766666666666666
5,12,14,45.0,45,45,0.0,30.33083333333333,30.33,30.34,0.002886751345949784,93.0,93,93,0.0,315.24083333333334,288.65,356.48,20.335183329899095,8.340833333333334,3.37,13.5,2.857355606256607,73.8725,659.0,6.733333333333333,17.716666666666665
21,12,17,51.0,49,53,1.3483997249264839,30.395,30.39,30.4,0.005222329678669034,89.33333333333333,73,93,5.499311251640903,91.84583333333335,23.12,142.55,35.26994740783597,5.06,1.12,10.12,2.6928896274178307,40.295833333333334,656.0,6.883333333333333,17.816666666666666
21,9,12,58.25,57,59,0.8660254037844383,30.410833333333333,30.4,30.42,0.005149286505446766,84.83333333333333,81,90,3.18614424524615,139.4925,11.98,359.65,153.3056650868691,5.996666666666667,2.25,10.12,2.215340455400328,839.6366666666667,729.0,6.183333333333334,18.333333333333332
29,10,10,51.25,51,52,0.4522670168666455,30.4375,30.43,30.44,0.004522670168666705,102.0,102,102,0.0,69.13833333333334,6.43,136.12,37.00707446699969,5.905,2.25,9.0,1.9254255727925804,425.82750000000004,687.0,6.383333333333334,17.833333333333332
7,11,17,54.333333333333336,52,58,2.1881222058831136,30.410833333333333,30.4,30.42,0.007929614610988227,79.25,65,87,8.324389139477722,42.90833333333333,3.66,85.8,27.202295970388345,2.9975,0.0,5.62,1.9376373851584399,30.199166666666667,679.0,6.45,17.766666666666666
12,10,14,60.0,60,60,0.0,30.429999999999996,30.43,30.43,0.0,82.0,78,86,2.8919952219248892,64.93833333333333,8.53,359.93,96.30313030250163,6.4675,2.25,11.25,2.6762936549027514,826.0633333333334,706.0,6.266666666666667,18.033333333333335
26,11,14,55.0,53,57,1.348399724926485,30.415000000000003,30.41,30.42,0.005222329678670478,75.58333333333333,49,85,10.326121628122918,101.57166666666667,4.51,349.97,108.38040990656546,7.216666666666666,1.12,14.62,3.8217519384161864,690.1691666666667,664.0,6.633333333333333,17.7
9,11,12,63.083333333333336,63,64,0.2886751345948135,30.44333333333333,30.43,30.45,0.006513389472788865,41.916666666666664,39,45,2.065224325624582,271.26,0.12,359.93,127.96378159463714,6.7475,2.25,12.37,2.9182626369437377,880.0175,677.0,6.466666666666667,17.75
29,11,13,48.083333333333336,47,49,0.7929614610987593,30.397499999999997,30.39,30.4,0.004522670168667022,99.16666666666667,98,100,0.7177405625652714,74.07916666666667,10.29,182.11,44.64759047928635,5.715,1.12,7.87,2.115739715904238,509.39166666666665,662.0,6.666666666666667,17.7
16,11,17,58.166666666666664,56,61,1.8504708655481232,30.41416666666667,30.41,30.42,0.005149286505444676,20.916666666666668,20,21,0.2886751345948131,152.72583333333333,117.52,192.71,23.779878988274298,13.216666666666667,6.75,27.0,5.956193618767142,33.237500000000004,671.0,6.533333333333333,17.716666666666665
6,11,12,66.66666666666667,66,67,0.49236596391733,30.469166666666666,30.46,30.48,0.007929614610988223,27.083333333333332,22,36,3.895412997904384,113.54333333333334,7.82,359.74,145.0556861931641,7.029166666666666,2.25,10.12,2.3553477192949406,931.5483333333333,680.0,6.433333333333334,17.766666666666666
21,11,8,49.666666666666664,48,53,1.7232808737106586,30.44666666666667,30.44,30.45,0.004923659639172792,95.41666666666667,91,98,2.539088359425432,149.3225,108.28,185.89,26.460863424722525,7.685,3.37,11.25,3.212768559697667,277.6041666666667,667.0,6.583333333333333,17.7
15,12,9,47.916666666666664,46,49,1.164500152881316,30.280833333333334,30.27,30.29,0.009003366373784445,89.66666666666667,83,98,5.928871321888773,305.16833333333335,266.76,329.23,18.192734230672407,13.027499999999998,6.75,19.12,3.3722534278755183,370.3966666666667,656.0,6.833333333333333,17.766666666666666
25,10,11,63.166666666666664,62,64,0.7177405625652736,30.477500000000003,30.47,30.49,0.006215815605081344,55.5,48,63,4.078769868031737,179.15666666666667,0.12,347.33,168.07460666638673,4.590833333333333,1.12,7.87,2.222494333087502,948.13,691.0,6.35,17.866666666666667
28,10,17,46.5,46,47,0.5222329678670926,30.390833333333333,30.39,30.4,0.0028867513459487587,100.25,99,101,0.8660254037844409,99.04416666666667,57.14,153.99,35.78117596988505,3.841666666666667,1.12,6.75,2.1716388170032217,41.659166666666664,689.0,6.366666666666666,17.85
8,12,17,52.333333333333336,52,53,0.49236596391733134,30.360833333333332,30.35,30.37,0.00514928650544426,95.41666666666667,87,99,3.502163833282438,73.815,2.63,336.44,89.51699599923622,2.904166666666667,0.0,4.5,1.3950982913129248,11.584999999999999,659.0,6.75,17.733333333333334
24,11,10,50.0,49,52,0.8528028654224423,30.489166666666666,30.48,30.5,0.005149286505443286,88.91666666666667,70,95,7.191640770345591,118.42166666666667,8.33,301.88,73.174215756065,7.4025,3.37,12.37,3.4750150424788875,608.0391666666667,665.0,6.616666666666667,17.7
23,10,15,55.833333333333336,55,57,0.8348471099367217,30.381666666666664,30.38,30.39,0.0038924947208068047,81.16666666666667,77,84,2.289634084831951,58.47666666666667,6.55,122.21,30.679220783435618,7.123333333333334,4.5,11.25,1.997499952592255,539.5516666666666,694.0,6.333333333333333,17.9
16,11,15,64.25,64,65,0.4522670168666491,30.41,30.41,30.41,0.0,18.083333333333332,16,21,1.2401124093721465,122.88333333333333,55.95,162.31,30.61196597094117,12.746666666666668,3.37,18.0,3.8181988455608784,524.4191666666667,671.0,6.533333333333333,17.716666666666665
24,11,9,50.916666666666664,48,52,1.5050420310248853,30.49,30.49,30.49,0.0,73.25,56,87,10.83030260636583,83.6475,23.11,154.29,44.233877211723346,5.06,1.12,10.12,2.6056442232549357,618.4016666666666,665.0,6.616666666666667,17.7
25,10,16,58.916666666666664,57,60,1.0836246694508345,30.4225,30.42,30.43,0.004522670168666437,86.5,82,93,3.8494391563163886,205.60916666666665,5.32,359.93,169.11265951528682,3.6525,1.12,5.62,1.4498597110817935,301.9775,691.0,6.35,17.866666666666667
